pitcher_name,country,game_date,pitch_type,pitch_name,release_speed,release_spin_rate,pfx_x,pfx_z,plate_x,plate_z,p_throws,stand,balls,strikes,description
Sandy Alcantara,Dominican Republic,2025-06-28,CH,Changeup,89.8,2292.0,-1.45,0.43,-0.9839086459051796,2.278676871784421,R,L,0,0,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-28,FC,Cutter,89.5,2414.0,0.33,0.44,0.1877993777287986,2.4663575649603144,R,L,0,0,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-28,FF,4-Seam Fastball,97.1,2424.0,-1.11,1.13,-0.8535023855411024,3.8876817056641126,R,L,1,2,swinging_strike
Sandy Alcantara,Dominican Republic,2025-06-28,CH,Changeup,89.8,2280.0,-1.46,0.31,-0.2530008719128211,1.6646164402022934,R,L,1,1,foul
Sandy Alcantara,Dominican Republic,2025-06-28,SI,Sinker,95.9,2435.0,-1.4,0.67,-0.5190104177319321,3.162469122851647,R,L,1,0,foul
Sandy Alcantara,Dominican Republic,2025-06-28,FC,Cutter,88.4,2316.0,0.11,0.48,-0.8165885860111781,3.482988009820599,R,L,0,0,ball
Sandy Alcantara,Dominican Republic,2025-06-28,FF,4-Seam Fastball,97.3,2353.0,-1.1,1.16,0.2496404678347483,3.508149673818418,R,R,0,2,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-28,SL,Slider,84.9,2623.0,0.22,-0.44,0.5486352820059124,1.709991812706967,R,R,0,1,foul
Sandy Alcantara,Dominican Republic,2025-06-28,SI,Sinker,97.5,2328.0,-1.37,0.92,-0.4908376898712658,3.4100434229901424,R,R,0,0,foul
Sandy Alcantara,Dominican Republic,2025-06-28,CH,Changeup,91.5,2267.0,-1.42,0.49,-0.7684532983136347,2.894103814095766,R,L,0,2,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-28,CH,Changeup,90.2,2272.0,-1.39,0.49,-0.3818950234498666,1.7523379375778678,R,L,0,1,foul_tip
Sandy Alcantara,Dominican Republic,2025-06-28,SI,Sinker,97.1,2489.0,-1.39,0.76,0.4810956760236811,2.7922448009410523,R,L,0,0,called_strike
Sandy Alcantara,Dominican Republic,2025-06-28,SL,Slider,85.7,2668.0,0.34,-0.03,0.3800257491939971,2.068776678175303,R,R,0,0,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-28,FF,4-Seam Fastball,97.7,2375.0,-1.38,0.98,-0.3887238090404936,3.3044075679795046,R,R,0,2,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-28,CH,Changeup,90.7,2132.0,-1.43,0.6,-0.3260452172117505,1.703210130661987,R,R,0,2,foul
Sandy Alcantara,Dominican Republic,2025-06-28,SL,Slider,82.6,2531.0,0.44,-0.27,0.6555563324696881,1.6456351967048213,R,R,0,1,foul
Sandy Alcantara,Dominican Republic,2025-06-28,FC,Cutter,87.2,2287.0,0.32,0.39,0.167103479014398,1.8164531114608395,R,R,0,0,called_strike
Sandy Alcantara,Dominican Republic,2025-06-28,CH,Changeup,90.9,2131.0,-1.33,0.07,0.1560624435499691,1.0713425991084775,R,R,1,2,swinging_strike
Sandy Alcantara,Dominican Republic,2025-06-28,FF,4-Seam Fastball,98.0,2075.0,-0.95,1.04,1.095299747754115,3.2379391228425063,R,R,0,2,ball
Sandy Alcantara,Dominican Republic,2025-06-28,FF,4-Seam Fastball,98.3,2425.0,-1.33,0.83,0.5552315492524127,3.1525956859652173,R,R,0,2,foul
Sandy Alcantara,Dominican Republic,2025-06-28,SL,Slider,85.3,2475.0,0.51,-0.1,0.3295349746614999,2.3816432120965474,R,R,0,1,foul
Sandy Alcantara,Dominican Republic,2025-06-28,FC,Cutter,88.4,2292.0,0.32,0.5,0.501821368718246,2.7931105869504584,R,R,0,0,called_strike
Sandy Alcantara,Dominican Republic,2025-06-28,SI,Sinker,96.2,2274.0,-1.33,0.49,-0.6100950956942348,2.3076233064478977,R,L,0,0,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-28,FC,Cutter,89.3,2440.0,0.15,0.31,-0.6994410163677218,2.569710214732648,R,L,3,2,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-28,SI,Sinker,97.1,2402.0,-1.34,0.63,-0.1339603911670976,2.571819365388222,R,L,3,2,foul
Sandy Alcantara,Dominican Republic,2025-06-28,SI,Sinker,96.0,2395.0,-1.17,0.71,-0.4878653519160743,2.5138621138695845,R,L,3,1,foul
Sandy Alcantara,Dominican Republic,2025-06-28,FF,4-Seam Fastball,96.7,2381.0,-1.01,1.2,-0.5943846598670781,2.474460282867243,R,L,3,0,called_strike
Sandy Alcantara,Dominican Republic,2025-06-28,FC,Cutter,87.8,2305.0,0.03,0.19,-0.997461144220022,2.41574472242688,R,L,2,0,ball
Sandy Alcantara,Dominican Republic,2025-06-28,FC,Cutter,89.7,2280.0,0.14,0.7,0.262169758229301,0.8090906727180633,R,L,1,0,ball
Sandy Alcantara,Dominican Republic,2025-06-28,SL,Slider,78.5,2458.0,0.37,-0.2,-0.7184364541311122,1.3091357090076703,R,L,0,0,ball
Sandy Alcantara,Dominican Republic,2025-06-28,CH,Changeup,90.4,2100.0,-1.5,0.59,-1.3473610752774263,2.1369247216509084,R,L,0,2,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-28,SI,Sinker,97.3,2338.0,-1.43,0.67,0.1628896322216064,3.0205813999117237,R,L,0,1,called_strike
Sandy Alcantara,Dominican Republic,2025-06-28,FC,Cutter,89.7,2424.0,0.1,0.39,0.6090805991341756,1.848180860401176,R,L,0,0,called_strike
Sandy Alcantara,Dominican Republic,2025-06-28,CH,Changeup,89.8,2181.0,-1.42,0.47,-0.2884104161718357,1.999167739866731,R,L,0,1,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-28,FC,Cutter,88.3,2310.0,0.06,0.41,-0.0417457901789951,2.334511481569156,R,L,0,0,called_strike
Sandy Alcantara,Dominican Republic,2025-06-28,FF,4-Seam Fastball,98.5,2387.0,-1.25,0.99,-1.5549774465755148,4.238391320423613,R,R,1,2,hit_by_pitch
Sandy Alcantara,Dominican Republic,2025-06-28,FF,4-Seam Fastball,97.6,2375.0,-1.12,1.1,-0.0503138680554209,4.615914519861449,R,R,0,2,ball
Sandy Alcantara,Dominican Republic,2025-06-28,SI,Sinker,96.5,2344.0,-1.31,0.65,-0.3809583248470691,1.6785380334124866,R,R,0,1,foul
Sandy Alcantara,Dominican Republic,2025-06-28,FC,Cutter,86.6,2549.0,0.39,0.29,0.0789662085805303,1.7200912034078542,R,R,0,0,swinging_strike
Sandy Alcantara,Dominican Republic,2025-06-28,SL,Slider,83.4,2625.0,0.35,0.02,-0.2804822807173453,2.2576109477069077,R,L,2,1,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-28,FC,Cutter,88.9,2326.0,0.44,0.56,0.6019415547752889,2.036518261422322,R,L,2,0,called_strike
Sandy Alcantara,Dominican Republic,2025-06-28,FC,Cutter,89.5,2183.0,0.24,0.5,-1.0723661681989058,2.078849163726714,R,L,1,0,ball
Sandy Alcantara,Dominican Republic,2025-06-28,FF,4-Seam Fastball,96.2,2344.0,-1.32,1.06,-2.4129003730177256,3.1144962810357537,R,L,0,0,ball
Sandy Alcantara,Dominican Republic,2025-06-28,SI,Sinker,95.5,2337.0,-1.31,0.61,-0.3338766175016923,2.3256496941348423,R,R,2,1,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-28,FC,Cutter,86.8,2551.0,0.02,0.29,1.1063132121084345,1.4757233298947168,R,R,1,1,ball
Sandy Alcantara,Dominican Republic,2025-06-28,SL,Slider,86.2,2538.0,0.26,0.05,0.8815595748345945,2.599277765048041,R,R,1,0,foul
Sandy Alcantara,Dominican Republic,2025-06-28,FF,4-Seam Fastball,97.1,2401.0,-1.08,1.14,-0.1534336233471662,4.179221398397472,R,R,0,0,ball
Sandy Alcantara,Dominican Republic,2025-06-28,SI,Sinker,96.7,2303.0,-1.19,0.75,-0.2767820423128793,2.7679362781104944,R,R,1,1,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-28,FC,Cutter,87.7,2485.0,0.09,0.16,2.1863983606595223,1.0624275094923892,R,R,0,1,ball
Sandy Alcantara,Dominican Republic,2025-06-28,SI,Sinker,96.3,2313.0,-1.28,0.78,0.1557526987061834,2.606115751218669,R,R,0,0,called_strike
Sandy Alcantara,Dominican Republic,2025-06-28,SL,Slider,86.9,2532.0,0.09,0.08,0.3680832882974914,2.340922120807159,R,R,0,2,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-28,SI,Sinker,96.7,2395.0,-1.4,0.56,-0.8444867738818185,3.384855240410253,R,R,0,1,foul
Sandy Alcantara,Dominican Republic,2025-06-28,SI,Sinker,96.7,2255.0,-1.27,0.56,-0.0895903878382486,3.061661560858197,R,R,0,0,foul
Sandy Alcantara,Dominican Republic,2025-06-28,FC,Cutter,88.4,2280.0,-0.02,0.35,0.3055912204838568,1.8286545278072763,R,L,0,0,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-28,FC,Cutter,90.4,2328.0,0.05,0.4,-0.5580972632503209,2.6723943069679748,R,L,3,2,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-28,SI,Sinker,97.5,2363.0,-1.17,0.72,0.9223696555002108,2.753542774627776,R,L,2,2,ball
Sandy Alcantara,Dominican Republic,2025-06-28,FC,Cutter,90.0,2323.0,0.12,0.44,0.1473343761990994,4.295877894223361,R,L,1,2,ball
Sandy Alcantara,Dominican Republic,2025-06-28,FF,4-Seam Fastball,96.9,2357.0,-0.98,1.22,-0.572117748120612,3.0732615339796983,R,L,1,1,foul
Sandy Alcantara,Dominican Republic,2025-06-28,SL,Slider,83.0,2579.0,0.27,-0.08,0.4596886744000709,0.3880937313380372,R,L,0,1,blocked_ball
Sandy Alcantara,Dominican Republic,2025-06-28,FC,Cutter,88.7,2386.0,0.12,0.45,-0.5219960960077391,2.2539616773857025,R,L,0,0,foul
Sandy Alcantara,Dominican Republic,2025-06-28,SI,Sinker,96.1,2380.0,-1.3,0.62,-0.2394100599431636,2.1579773326529,R,L,1,1,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-28,SI,Sinker,97.1,2364.0,-1.15,0.94,-0.7074548723884433,3.9825522591008777,R,L,0,1,ball
Sandy Alcantara,Dominican Republic,2025-06-28,FF,4-Seam Fastball,95.9,2400.0,-1.27,1.06,-0.7184271840148495,2.516859753756096,R,L,0,0,called_strike
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,98.2,2386.0,-1.42,0.64,-0.0485335854908943,2.1704803738098333,R,L,2,1,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,91.0,2344.0,-0.12,0.66,-1.315318617565044,3.9126423800761367,R,L,1,1,ball
Sandy Alcantara,Dominican Republic,2025-06-22,CH,Changeup,91.7,2209.0,-1.57,0.39,-0.8795415388886396,1.8090145678541547,R,L,1,0,foul
Sandy Alcantara,Dominican Republic,2025-06-22,CH,Changeup,91.2,2294.0,-1.54,0.58,0.2195791126893491,0.3372001471294206,R,L,0,0,blocked_ball
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,92.2,2366.0,-0.29,0.64,-0.5547741865308253,1.863731410202181,R,L,0,0,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-22,CH,Changeup,91.3,2134.0,-1.63,0.37,-0.6552254004971851,1.7505660473396571,R,L,0,0,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-22,FF,4-Seam Fastball,98.5,2480.0,-1.24,1.07,-0.5934047357040786,3.874821233198778,R,L,3,2,ball
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,89.1,2440.0,0.1,0.28,-0.8746124918558729,2.051576795629468,R,L,3,2,foul
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,98.2,2234.0,-1.48,0.71,-1.389996742854566,2.9500258626960454,R,L,3,2,foul
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,98.4,2330.0,-1.41,0.83,-0.67760649648996,2.0070234074338127,R,L,3,1,called_strike
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,98.1,2322.0,-1.51,0.5,-1.5619467315409037,2.2534658305031723,R,L,2,1,ball
Sandy Alcantara,Dominican Republic,2025-06-22,FF,4-Seam Fastball,98.3,2313.0,-1.18,1.13,1.4716785236734562,1.9442805060960264,R,L,1,1,ball
Sandy Alcantara,Dominican Republic,2025-06-22,FF,4-Seam Fastball,97.2,2421.0,-1.18,1.15,0.1007297206505215,2.5975464172663374,R,L,1,0,foul
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,88.6,2307.0,-0.1,0.41,-1.0235453446718883,2.908784773037184,R,L,0,0,ball
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,98.1,2371.0,-1.37,0.66,-0.481639756516526,3.5914004018814865,R,R,1,2,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-22,CH,Changeup,90.3,2174.0,-1.48,0.58,-0.574791075631262,2.2471381935000614,R,R,1,1,foul
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,90.2,2287.0,-0.25,0.51,0.3120209462344423,2.4737383938536057,R,R,1,0,foul
Sandy Alcantara,Dominican Republic,2025-06-22,FF,4-Seam Fastball,96.0,2335.0,-0.99,1.2,1.291183076651892,2.449990356741752,R,R,0,0,ball
Sandy Alcantara,Dominican Republic,2025-06-22,FF,4-Seam Fastball,99.0,2368.0,-1.16,1.16,-0.6751238435733313,2.999959611363304,R,R,2,2,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-22,FF,4-Seam Fastball,99.2,2351.0,-1.23,1.03,-0.4053572200456525,2.7493427767887333,R,R,2,2,foul
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,97.9,2382.0,-1.47,0.4,-0.8402774307862184,1.2135053198735053,R,R,2,1,swinging_strike
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,89.9,2377.0,0.11,0.44,-0.151447631331595,2.2917962647507624,R,R,2,0,called_strike
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,91.9,2264.0,-0.2,0.71,0.4548811604753969,1.3156965256333517,R,R,1,0,ball
Sandy Alcantara,Dominican Republic,2025-06-22,CH,Changeup,91.4,2126.0,-1.42,0.19,-1.6555122081474072,2.0077200096093883,R,R,0,0,ball
Sandy Alcantara,Dominican Republic,2025-06-22,FF,4-Seam Fastball,98.3,2271.0,-1.2,1.02,-0.9586226225740528,3.085178212708938,R,L,2,2,swinging_strike
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,97.8,2435.0,-1.56,0.75,-0.8077882356688018,2.348098901570885,R,L,2,1,foul_tip
Sandy Alcantara,Dominican Republic,2025-06-22,FF,4-Seam Fastball,96.7,2328.0,-1.11,1.33,-0.1639704607995507,4.490144525830068,R,L,1,1,ball
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,90.9,2166.0,-0.09,0.6,0.0959316623846675,2.0017531803124298,R,L,1,0,foul
Sandy Alcantara,Dominican Republic,2025-06-22,CH,Changeup,88.7,2082.0,-1.52,0.07,-0.1508246749373485,1.1289145646502616,R,L,0,0,ball
Sandy Alcantara,Dominican Republic,2025-06-22,SL,Slider,84.8,2462.0,0.38,-0.06,0.1652213373773153,1.2628308611386043,R,R,1,0,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-22,SL,Slider,84.6,2398.0,0.26,-0.1,0.6804116868776656,1.1483509565295762,R,R,0,0,ball
Sandy Alcantara,Dominican Republic,2025-06-22,SL,Slider,86.1,2549.0,0.41,0.0,-0.8544900721442448,2.764769544982955,R,R,2,1,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,96.8,2328.0,-1.51,0.64,-1.5575509083961692,1.7968165830085756,R,R,1,1,ball
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,91.7,2297.0,-0.27,0.67,1.1898110433075544,1.2636911251029597,R,R,0,1,ball
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,96.9,2365.0,-1.45,0.89,-1.025352031039513,2.806842783974915,R,R,0,0,foul
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,96.9,2398.0,-1.57,0.83,-0.8962674714565035,2.145487328941665,R,L,0,0,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,88.3,2582.0,0.17,0.12,-0.0740980286729909,1.7881019963445777,R,L,1,2,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-22,SL,Slider,86.8,2565.0,0.4,0.05,-0.5014098750340495,3.150773682275813,R,L,1,2,foul
Sandy Alcantara,Dominican Republic,2025-06-22,FF,4-Seam Fastball,97.5,2378.0,-1.19,1.19,-1.7439760361940433,3.2978629976556846,R,L,0,2,ball
Sandy Alcantara,Dominican Republic,2025-06-22,CH,Changeup,88.9,1941.0,-1.47,0.34,-0.1590460263797406,1.037033479900766,R,L,0,1,foul
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,86.6,2163.0,0.23,0.35,-0.4360897971584637,1.8986668283506056,R,L,0,0,called_strike
Sandy Alcantara,Dominican Republic,2025-06-22,CH,Changeup,91.1,2014.0,-1.55,0.37,-0.0925666516725092,1.5379372225044592,R,L,0,0,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,97.8,2425.0,-1.66,0.39,-0.2369021060614722,2.335743958272139,R,L,2,0,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-22,CH,Changeup,90.8,1995.0,-1.39,0.07,-0.2019716223620375,0.584166755250394,R,L,1,0,blocked_ball
Sandy Alcantara,Dominican Republic,2025-06-22,SL,Slider,85.0,2528.0,0.16,-0.38,-1.2304614796532305,1.5558008441980968,R,L,0,0,ball
Sandy Alcantara,Dominican Republic,2025-06-22,FF,4-Seam Fastball,98.6,2376.0,-1.15,1.12,0.3900972643797007,3.1734331450682154,R,R,2,2,called_strike
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,97.3,2428.0,-1.55,0.64,-0.4092392329281431,1.7455463294542637,R,R,2,1,foul
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,88.3,2397.0,0.11,0.45,1.1303640577477991,1.81301552672296,R,R,1,1,ball
Sandy Alcantara,Dominican Republic,2025-06-22,CH,Changeup,90.8,2068.0,-1.57,0.77,-1.8165421135446589,1.5890687174900662,R,R,0,1,ball
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,88.0,2540.0,0.2,0.26,0.6843946835379345,1.955884123376023,R,R,0,0,called_strike
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,88.5,2414.0,0.3,0.35,0.7102093475922695,1.2533809701005811,R,R,2,2,swinging_strike
Sandy Alcantara,Dominican Republic,2025-06-22,SL,Slider,86.6,2452.0,0.08,0.03,-0.4518413189757855,2.538253960600127,R,R,2,2,foul
Sandy Alcantara,Dominican Republic,2025-06-22,FF,4-Seam Fastball,97.7,2262.0,-1.18,1.32,-0.5988456035967185,3.8404153459803063,R,R,1,2,ball
Sandy Alcantara,Dominican Republic,2025-06-22,FF,4-Seam Fastball,98.4,2295.0,-1.1,1.35,-0.777008609460587,4.10623996718897,R,R,0,2,ball
Sandy Alcantara,Dominican Republic,2025-06-22,CH,Changeup,90.7,2059.0,-1.56,0.23,-0.4669215632420829,1.7871644772871045,R,R,0,2,foul
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,97.1,2293.0,-1.36,0.9,-1.1582485247660872,2.296685934112824,R,R,0,1,foul
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,88.3,2517.0,-0.04,0.32,-0.0309601782272185,1.9028924013755415,R,R,0,0,foul
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,99.0,2462.0,-1.6,0.67,1.289401090907072,2.157204201981391,R,L,3,2,ball
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,97.6,2360.0,-1.46,0.57,-0.1339470127966495,1.8546824613039248,R,L,3,1,foul
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,96.7,2370.0,-1.5,0.82,-1.1398447044010764,2.1944782000559764,R,L,2,1,ball
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,90.1,2248.0,0.08,0.59,-1.665143489543732,2.36773553216289,R,L,1,1,ball
Sandy Alcantara,Dominican Republic,2025-06-22,FF,4-Seam Fastball,97.5,2223.0,-1.18,1.27,0.3453689726240831,4.007958270210247,R,L,0,1,ball
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,90.9,2406.0,0.03,0.57,0.5647931895747854,1.5529634651905608,R,L,0,0,foul
Sandy Alcantara,Dominican Republic,2025-06-22,SL,Slider,82.9,2480.0,0.32,-0.39,-0.1440722089061179,1.6307216527554944,R,R,1,1,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,91.2,2298.0,-0.05,0.72,-0.3784254633667482,2.675992958790149,R,R,1,0,called_strike
Sandy Alcantara,Dominican Republic,2025-06-22,CH,Changeup,89.0,2093.0,-1.48,0.42,-0.86528625304374,1.6994947365221256,R,R,0,0,ball
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,87.9,2485.0,0.36,0.3,0.9750084538926024,1.5484177512404194,R,R,0,2,swinging_strike
Sandy Alcantara,Dominican Republic,2025-06-22,SL,Slider,83.5,2580.0,0.31,-0.23,0.0789174231050766,2.044282744357002,R,R,0,1,foul
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,89.7,2443.0,0.16,0.54,-0.1268029849492575,2.5706747475017147,R,R,0,0,called_strike
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,97.7,2304.0,-1.4,0.62,-0.5542161915736619,2.677064383718242,R,L,0,2,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-22,CH,Changeup,91.1,2080.0,-1.49,0.6,-1.055823396490797,0.9824411031757596,R,L,0,2,foul
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,96.2,2408.0,-1.39,1.05,-0.7813551737887181,2.4462580683698727,R,L,0,1,foul
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,96.0,2356.0,-1.49,0.94,-0.2124144459164303,3.226101376215197,R,L,0,0,called_strike
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,97.3,2331.0,-1.41,0.78,-1.160442729161332,2.522222106806061,R,L,3,2,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-22,FF,4-Seam Fastball,97.4,2283.0,-1.06,1.19,-0.2528612304309152,4.311868467241766,R,L,2,2,ball
Sandy Alcantara,Dominican Republic,2025-06-22,SL,Slider,86.8,2467.0,0.29,-0.08,2.0956167951787315,-0.4172688963572128,R,L,1,2,blocked_ball
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,91.3,2403.0,-0.05,0.75,-0.0469685357273125,3.3028237498464263,R,L,1,1,swinging_strike
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,97.0,2314.0,-1.58,0.62,0.0596029859781017,1.6023500175365115,R,L,1,0,called_strike
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,88.3,2262.0,0.32,0.66,-1.0684860796261877,2.5578834588800143,R,L,0,0,ball
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,97.5,2468.0,-1.36,0.7,0.3988562753250813,2.1104382437395084,R,L,3,2,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-22,CH,Changeup,90.6,2115.0,-1.46,0.34,-1.4782544225654928,2.056423027876827,R,L,2,2,ball
Sandy Alcantara,Dominican Republic,2025-06-22,FF,4-Seam Fastball,96.9,2138.0,-1.2,1.17,-0.6793241064648823,4.1498621899919765,R,L,1,2,ball
Sandy Alcantara,Dominican Republic,2025-06-22,SL,Slider,82.0,2468.0,0.29,-0.15,-0.4233645831265183,2.606939018998641,R,L,1,1,foul
Sandy Alcantara,Dominican Republic,2025-06-22,SL,Slider,82.5,2351.0,0.15,-0.23,0.9004338683399864,0.2632482478834976,R,L,0,1,ball
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,90.0,2289.0,-0.03,0.53,0.3593806135831519,1.7234051147468172,R,L,0,0,foul
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,88.2,2497.0,0.15,0.31,-0.0779824160790747,2.1220492736074013,R,L,1,2,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,90.3,2330.0,0.05,0.73,0.1706763308841725,3.238635290672206,R,L,1,1,foul
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,96.1,2425.0,-1.42,0.8,-0.8043141067146504,1.819701987229782,R,L,1,0,called_strike
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,88.8,2333.0,0.11,0.73,-0.8812896981852882,1.640547994763375,R,L,0,0,ball
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,87.6,2436.0,0.03,0.52,0.3032423629120541,1.732328377191746,R,R,0,1,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-22,FC,Cutter,86.3,2410.0,0.27,0.38,0.3409931241254228,2.5634497865578405,R,R,0,0,called_strike
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,96.8,2384.0,-1.35,0.51,0.3710207706543156,2.048127915793056,R,R,1,0,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,95.8,2218.0,-1.54,0.52,-0.6297658178426422,3.55228681823419,R,R,0,0,ball
Sandy Alcantara,Dominican Republic,2025-06-22,FF,4-Seam Fastball,95.3,2358.0,-1.28,1.11,-0.7605849294212688,2.646773711482558,R,L,0,0,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-22,SI,Sinker,95.5,2299.0,-1.49,0.83,-0.2574009049927945,1.8165571477958289,R,R,0,0,hit_into_play
Sandy Alcantara,Dominican Republic,2025-06-16,SL,Slider,86.9,2544.0,0.39,0.03,-0.2246546502592848,2.555718388353731,R,R,0,2,swinging_strike
Sandy Alcantara,Dominican Republic,2025-06-16,FF,4-Seam Fastball,97.6,2294.0,-1.27,1.05,0.2724533535051054,3.18054557534556,R,R,0,2,foul
Sandy Alcantara,Dominican Republic,2025-06-16,SI,Sinker,97.4,2370.0,-1.44,0.83,0.9367761796304884,2.062871877011613,R,R,0,1,called_strike
Sandy Alcantara,Dominican Republic,2025-06-16,SL,Slider,85.9,2289.0,0.5,-0.02,0.9156383004772016,0.9113993460076196,R,R,0,0,swinging_strike
Sandy Alcantara,Dominican Republic,2025-06-16,SI,Sinker,98.4,2358.0,-1.31,0.77,0.8268258861060396,1.6563958814484177,R,L,3,2,ball
Sandy Alcantara,Dominican Republic,2025-06-16,FF,4-Seam Fastball,97.6,2281.0,-1.15,0.97,-1.2898503711344147,4.011902341696204,R,L,2,2,ball
Sandy Alcantara,Dominican Republic,2025-06-16,CH,Changeup,92.0,2180.0,-1.37,0.13,0.4038220376233212,1.385567590273534,R,L,2,2,foul
Sandy Alcantara,Dominican Republic,2025-06-16,FF,4-Seam Fastball,98.3,2269.0,-1.1,1.1,-0.0008581615322102,2.6301975432823594,R,L,2,2,foul
Sandy Alcantara,Dominican Republic,2025-06-16,SI,Sinker,96.9,2372.0,-1.35,0.8,0.0336528076087772,1.8539352496966224,R,L,2,1,foul
Sandy Alcantara,Dominican Republic,2025-06-16,FC,Cutter,88.5,2376.0,0.21,0.32,0.3880441259417138,1.8458387633523787,R,L,2,0,called_strike
Sandy Alcantara,Dominican Republic,2025-06-16,CH,Changeup,89.2,2156.0,-1.39,0.4,-1.9306181495632284,3.292277668516004,R,L,1,0,ball
